eu5_modifier,eu4_matches,confidence,notes,eu5_localization,eu5_category,eu5_type,eu5_format,eu4_subsection,eu4_description,eu4_effect_type
,own_territory_dice_roll_bonus,none,EU4 own territory dice bonus - no EU5 equivalent,,,,,Military,Adds to the dice roll bonus for the territory owner,Additive
,may_refill_garrison,none,EU4 refill garrison from armies - no EU5 equivalent,,,,,Military,Allows a country to refill garrisons from armies,Constant
,may_return_manpower_on_disband,none,EU4 manpower return on disband - no EU5 equivalent,,,,,Military,Allows a country to regain the manpower of units they are disbanding,Constant
,attack_bonus_in_capital_terrain,none,EU4 capital terrain attack bonus - no EU5 equivalent,,,,,Military,Grants attack bonus in provinces with the same terrain as capital province.,Additive
,force_march_free,none,EU4 free force march - no EU5 equivalent,,,,,Military,Allows usage of the ‘Force March’ action for free.,Constant
,enable_forced_march,none,EU4 forced march enable - no EU5 equivalent,,,,,Military,Allows to use Force March regardless of current tech level.,Constant
,mercenary_discipline,none,EU4 mercenary discipline - no EU5 equivalent (EU5 has general discipline),,,,,Mercenary,Modifies the discipline of mercenary units.,Multiplicative
,mercenary_manpower,none,EU4 mercenary manpower - no EU5 equivalent,,,,,Mercenary,Modifies the amount of manpower mercenary companies have.,Multiplicative
,merc_leader_army_tradition,none,EU4 merc leader tradition - no EU5 equivalent,,,,,Mercenary,Modifies the army tradition a leader of a merc company is spawned with.,Multiplicative
,merc_independent_from_trade_range,none,EU4 merc trade range - no EU5 equivalent,,,,,Mercenary,Allows a country to recruit merc companies which have their home in provinces which are outside your trade range.,Constant
,allow_mercenaries_to_split,none,EU4 mercenary splitting flag - no EU5 equivalent,,,,,Mercenary,"Allow mercenaries to split (as of 1.37, only works using split hotkey). They are supposed to be able to merge with regiments of their own company, but as of 1.37, this functionality is broken. Using the hotkey to create a new unit also creates empty 0-stacks that cannot be readjusted.",Constant
,special_unit_cost_modifier,none,EU4 special unit cost - no EU5 equivalent,,,,,Special Regiments,Modifies the recruitment cost of special units.,Multiplicative
,special_unit_manpower_cost_modifier,none,EU4 special unit manpower cost - no EU5 equivalent,,,,,Special Regiments,"Modifies the manpower/sailors cost for recruitment of special units. As of 1.37, does not work on marines.",Multiplicative
,has_marines,none,EU4 marines flag - no EU5 equivalent,,,,,Special Regiments,Allows the usage of Marine units. Basically it's always yes.,Constant
,allowed_marine_fraction,none,EU4 marines fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of marines allowed to be recruited.,Multiplicative
,has_banners,none,EU4 Manchu banners - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Manchu banner units. It also requires the province to have the ""local_has_banners = yes"" modifier.",Constant
,can_recruit_cawa,none,EU4 Cawa units - no EU5 equivalent,,,,,Special Regiments,Allows the usage of Cawa units. Doesn't work properly in 1.35.3,Constant
,amount_of_cawa,none,EU4 Cawa amount - no EU5 equivalent,,,,,Special Regiments,Modifies the maximum amount of Cawa units available.,Multiplicative
,cawa_cost_modifier,none,EU4 Cawa cost - no EU5 equivalent,,,,,Special Regiments,Modifies the military power cost for recruiting Cawa units.,Multiplicative
,has_carolean,none,EU4 Carolean units - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Carolean units. It also requires the province to have the ""local_has_carolean = yes"" modifier.",Constant
,amount_of_carolean,none,EU4 Carolean amount - no EU5 equivalent,,,,,Special Regiments,Modifies the maximum amount of Carolean units available.,Multiplicative
,can_recruit_hussars,none,EU4 Winged Hussars - no EU5 equivalent,,,,,Special Regiments,Allows the usage of Winged Hussar units. (Winged Hussars can only be recruited in provinces where the culture is either part of the primary group or accepted.),Constant
,amount_of_hussars,none,EU4 Hussars amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Winged Hussar units available.,Additive
,hussars_cost_modifier,none,EU4 Hussars cost - no EU5 equivalent,,,,,Special Regiments,"(Recruiting Winged Hussars costs nothing, so this modifier seems to be practically non-functional)",Multiplicative
,can_recruit_janissaries,none,EU4 Janissaries - no EU5 equivalent,,,,,Special Regiments,Allows the usage of Janissary units.,Constant
,janissary_cost_modifier,none,EU4 Janissary cost - no EU5 equivalent,,,,,Special Regiments,Modifies the military power cost for recruiting Janissary units.,Multiplicative
,allow_janissaries_from_own_faith,none,EU4 Janissary faith rule - no EU5 equivalent,,,,,Special Regiments,Allows to recruit Janissary units in true faith provinces as well as heathen provinces.,Constant
,can_recruit_cossacks,none,EU4 Cossack units - no EU5 equivalent (EU5 has cossacks estate instead),,,,,Special Regiments,Allows the usage of Cossack units.,Constant
,allowed_cossack_fraction,none,EU4 Cossack fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of cossacks that can be recruited.,Multiplicative
,can_recruit_rajputs,none,EU4 Rajput units - no EU5 equivalent,,,,,Special Regiments,Allows the usage of Rajput units.,Constant
,allowed_rajput_fraction,none,EU4 Rajput fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of rajputs that can be recruited.,Multiplicative
,can_recruit_revolutionary_guards,none,EU4 Revolutionary Guards - no EU5 equivalent,,,,,Special Regiments,Allows the usage of Revolutionary Guard units.,Constant
,allowed_rev_guard_fraction,none,EU4 Revolutionary Guards fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of revolutionary guards that can be recruited.,Multiplicative
,has_streltsy,none,EU4 Streltsy - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Streltsy units. It also requires the province to have the ""local_has_streltsy = yes"" modifier.",Constant
,allowed_streltsy_fraction,none,EU4 Streltsy fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of streltsy that can be recruited.,Multiplicative
,amount_of_streltsy,none,EU4 Streltsy amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Streltsy units available.,Additive
,has_tercio,none,EU4 Tercio units - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Tercio units. It also requires the province to have the ""local_has_tercio = yes"" modifier.",Constant
,allowed_tercio_fraction,none,EU4 Tercio fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of tercios that can be recruited.,Multiplicative
,amount_of_tercio,none,EU4 Tercio amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Tercio units available.,Additive
,has_samurai,none,EU4 Samurai units - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Samurai units. It also requires the province to have the ""local_has_samurai = yes"" modifier.",Constant
,allowed_samurai_fraction,none,EU4 Samurai fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of samurai that can be recruited.,Multiplicative
,amount_of_samurai,none,EU4 Samurai amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Samurai units available.,Additive
,has_musketeer,none,EU4 Musketeer units - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Musketeer units. It also requires the province to have the ""local_has_musketeers = yes"" modifier.",Constant
,allowed_musketeer_fraction,none,EU4 Musketeer fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of musketeers that can be recruited.,Multiplicative
,amount_of_musketeers,none,EU4 Musketeer amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Musketeer units available.,Additive
,has_mamluks,none,EU4 Mamluk units - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Mamluk units. It also requires the province to have the ""local_has_mamluks = yes"" modifier.",Constant
,allowed_mamluks_fraction,none,EU4 Mamluk fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of mamluks that can be recruited.,Multiplicative
,amount_of_mamluks,none,EU4 Mamluk amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Mamluk units available.,Additive
,has_qizilbash,none,EU4 Qizilbash units - no EU5 equivalent,,,,,Special Regiments,"Allows the usage of Qizilbash units. It also requires the province to have the ""local_has_qizilbash = yes"" modifier.",Constant
,allowed_qizilbash_fraction,none,EU4 Qizilbash fraction - no EU5 equivalent,,,,,Special Regiments,Modifies the amount of qizilbash that can be recruited.,Multiplicative
,amount_of_qizilbash,none,EU4 Qizilbash amount - no EU5 equivalent,,,,,Special Regiments,Adds to the maximum amount of Qizilbash units available.,Additive
,siege_blockade_progress,none,EU4 blockade siege progress bonus - no EU5 equivalent,,,,,Navy,Modifies the bonus siege status by blockaded.,Additive
,disengagement_chance,none,EU4 disengagement chance - no EU5 equivalent,,,,,Navy,Modifies the chance of disengagement for ships during battle.,Multiplicative
,landing_penalty,none,EU4 landing combat penalty - no EU5 equivalent,,,,,Navy,Adds to the combat penalty when landing.,Additive
,coast_raid_range,none,EU4 coast raid range - no EU5 equivalent,,,,,Navy,Adds to the amounts of sea tiles a country can raid in.,Additive
,max_flagships,none,EU4 max flagships - no EU5 equivalent,,,,,Navy,Adds to the number of flagships a country can have at the same time.,Additive
,number_of_cannons,none,EU4 ship cannons - no EU5 equivalent,,,,,Navy,Adds to the number of cannons for all ships.,Additive
,number_of_cannons_modifier,none,EU4 ship cannons modifier - no EU5 equivalent,,,,,Navy,Modifies the number of cannons for all ships.,Multiplicative
,heavy_ship_number_of_cannons_modifier,none,EU4 heavy ship cannons - no EU5 equivalent,,,,,Navy,Modifies the number of cannons for heavy ships.,Multiplicative
,light_ship_number_of_cannons_modifier,none,EU4 light ship cannons - no EU5 equivalent,,,,,Navy,Modifies the number of cannons for light ships.,Multiplicative
,transport_number_of_cannons_modifier,none,EU4 transport cannons - no EU5 equivalent,,,,,Navy,Modifies the number of cannons for transport ships.,Multiplicative
,hull_size,none,EU4 ship hull size - no EU5 equivalent,,,,,Navy,Adds to the hull size of all ships.,Additive
,engagement_cost,none,EU4 engagement width per ship - no EU5 equivalent,,,,,Navy,Adds to the engagement width occupied by a ship.,Additive
,engagement_cost_modifier,none,EU4 engagement width modifier - no EU5 equivalent,,,,,Navy,Modifies the engagement width occupied by a ship.,Multiplicative
,admiral_skill_gain_modifier,none,EU4 flagship-related admiral skill - no EU5 equivalent,,,,,Flagships,The monthly chance that an admiral gains a pip while he is assigned to a fleet that is on a mission and contains a flagship with this modifier,Additive
,flagship_durability,none,EU4 flagship modifier - no EU5 equivalent,,,,,Flagships,Modifies the ship durability for the flagship.,Multiplicative
,flagship_morale,none,EU4 flagship modifier - no EU5 equivalent,,,,,Flagships,Modifies the naval morale for the flagship.,Multiplicative
